id,day_night,university,department,category,major_area,course_type,grade,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_location,class_type
205,주간,,전체,,핵심1영역,핵심교양,,111450,황룡필독서,01,1,1,0,채현식,(화)9,인문관-1322,대면
206,주간,,전체,,핵심1영역,핵심교양,,111450,황룡필독서,02,1,1,0,강신석,(화)9,인문관-1333,대면
207,주간,,전체,,핵심1영역,핵심교양,,111450,황룡필독서,03,1,1,0,박병선,(화)9,인문관-1420,대면
208,주간,,전체,,핵심1영역,핵심교양,,111450,황룡필독서,04,1,1,0,오길용,(화)9,인문관-1421,대면
209,주간,,전체,,핵심2영역,핵심교양,,112937,고고학으로본해양문화,01,3,3,0,곽장근,"(화)6,7(목)8",인문관-1339,대면
210,주간,,전체,,핵심2영역,핵심교양,,115923,과학기술사의이해,01,3,3,0,강미화,"(수)2(금)1,2",인문관-1120,대면
211,주간,,전체,,핵심2영역,핵심교양,,115923,과학기술사의이해,02,3,3,0,양현호,"(화)6,7(목)8",공대2-9101,대면
212,주간,,전체,,핵심2영역,핵심교양,,115603,그리스로마신화,01,3,3,0,김주일,"(화)3(목)1,2",인문관-1121,대면
213,주간,,전체,,핵심2영역,핵심교양,,115603,그리스로마신화,02,3,3,0,김주일,"(화)8(목)6,7",인문관-1121,대면
214,주간,,전체,,핵심2영역,핵심교양,,111929,논리와비판적사고,01,3,3,0,나우권,"(수)2(금)1,2",인문관-1106,대면
215,주간,,전체,,핵심2영역,핵심교양,,107445,동양사상의이해,01,3,3,0,서영이,"(화)6,7(목)8",인문관-1330,대면
216,주간,,전체,,핵심2영역,핵심교양,,109560,삶과윤리,01,3,3,0,권순홍,"(수)2(금)1,2",원격강의,비대면
217,주간,,전체,,핵심2영역,핵심교양,,116577,서양사상의이해,01,3,3,0,유재민,"(수)2(금)1,2",원격강의,비대면
218,주간,,전체,,핵심2영역,핵심교양,,115701,서양음악사산책,01,3,3,0,이현주,"(수)2(금)1,2",원격강의,비대면
219,주간,,전체,,핵심2영역,핵심교양,,111377,서양의역사와문화,01,3,3,0,정기문,"(수)2(금)1,2",원격강의,비대면
220,주간,,전체,,핵심2영역,핵심교양,,112925,세계문화유산탐구,01,3,3,0,조명일,"(수)2(금)1,2",인문관-1339,대면
221,주간,,"2학년: 철학과, 산업디자인학과, 공간디자인융합기술학부",,핵심2영역,핵심교양,,112923,역사와문화,01,3,3,0,유재리,"(화)6,7(목)8",인문관-1132,대면
222,주간,,전체,,핵심2영역,핵심교양,,112923,역사와문화,02,3,3,0,박순우,"(화)6,7(목)8",인문관-1103,대면
223,주간,,전체,,핵심2영역,핵심교양,,116094,영화로읽는세계음악사,01,3,3,0,박규연,"(화)6,7(목)8",종합-131-214,대면
224,주간,,※ 외국인 유학생,,핵심2영역,핵심교양,,115924,유학생을위한한국역사의이해,02,3,3,0,김계태,"(수)2(금)1,2",인문관-1102,대면
225,주간,,전체,,핵심2영역,핵심교양,,116586,인생책독서클럽,01,3,3,0,김주일,"(화)6,7(목)8",인문관-1429,대면
226,주간,,전체,,핵심2영역,핵심교양,,103639,한국사상의이해,01,3,3,0,박학래,"(화)6,7(목)8",인문관-1106,대면
227,주간,,전체,,핵심2영역,핵심교양,,111817,한국의문화와역사,01,3,3,0,구희진,"(수)2(금)1,2",원격강의,비대면
228,주간,,전체,,핵심3영역,핵심교양,,100160,결혼과가족,01,3,3,0,임춘희,"(화)3(목)1,2",인문관-1103,대면
229,주간,,전체,,핵심3영역,핵심교양,,115613,경영학의이해,01,3,3,0,채용예정,"(월)2,3,4",종합-131-219,대면
230,주간,,전체,,핵심3영역,핵심교양,,115613,경영학의이해,02,3,3,0,김태근,"(화)6,7(수)7",사회관-2205,대면
231,주간,,전체,,핵심3영역,핵심교양,,111357,경제의이해,01,3,3,0,최내인,"(화)3(목)1,2",사회관-2429,대면
232,주간,,전체,,핵심3영역,핵심교양,,111797,국가안보론,01,3,3,0,김정필,"(화)6,7(목)8",인문관-1431,대면
233,주간,,전체,,핵심3영역,핵심교양,,113847,대중문화의이해,01,3,3,0,채용예정,"(화)6,7,8",인문관-1430,대면
234,주간,,전체,,핵심3영역,핵심교양,,113842,디자인경영,01,3,3,0,한세민,"(화)1,2,3",인문관-1339,대면
235,주간,,전체,,핵심3영역,핵심교양,,115606,면접화법,01,3,3,0,박시균,"(월)8,9(수)6",인문관-1102,대면
236,주간,,전체,,핵심3영역,핵심교양,,115926,무역학의이해,01,3,3,0,김은화,"(월)8,9(수)6",사회관-2204,대면
237,주간,,전체,,핵심3영역,핵심교양,,115612,법학의이해,01,3,3,0,이윤나,"(화)3(목)1,2",사회관-2328,대면
238,주간,,전체,,핵심3영역,핵심교양,,114223,부국과빈국,01,3,3,0,전영옥,"(월)3,4(수)1",인문관-1328,대면
239,주간,,전체,,핵심3영역,핵심교양,,112949,북한학,01,3,3,0,서상국,"(화)3(목)1,2",해대2-702102,대면
240,주간,,전체,,핵심3영역,핵심교양,,112935,사회환경과공간심리,01,3,3,0,이성미,"(목)1,2,3",인문관-1339,대면
241,주간,,전체,,핵심3영역,핵심교양,,116574,생활속경제문제의이해,01,3,3,0,이성관,"(화)3(목)1,2",종합-131-214,대면
242,주간,,전체,,핵심3영역,핵심교양,,106933,성과가족,01,3,3,0,신영화,"(화)6,7(목)8",사회관-2129(합동강의실),대면
243,주간,,전체,,핵심3영역,핵심교양,,106929,시민생활과법,01,3,3,0,박원규,"(월)8,9(수)6",사회관-2429,대면
244,주간,,전체,,핵심3영역,핵심교양,,106940,심리학의이해,01,3,3,0,황재원,"(화)3(목)1,2",사회관-2122(행동분석실),대면
245,주간,,전체,,핵심3영역,핵심교양,,106940,심리학의이해,02,3,3,0,김은미,"(화)3(목)1,2",사회관-2121,대면
246,주간,,전체,,핵심3영역,핵심교양,,115614,여성과사회,01,3,3,0,홍경선,"(월)8,9(수)6",원격강의,비대면
247,주간,,전체,,핵심3영역,핵심교양,,115607,영어권문화의이해,01,3,3,0,이일수,"(월)8,9(수)6",인문관-1429,대면
248,주간,,전체,,핵심3영역,핵심교양,,112933,인간발달과교육,01,3,3,0,안진경,"(화)3(목)1,2",원격강의,비대면
249,주간,,전체,,핵심3영역,핵심교양,,115611,중국현대사회의이해,01,3,3,0,장용화,"(월)8,9(수)6",인문관-1431,대면
250,주간,,전체,,핵심3영역,핵심교양,,112967,지식재산의이해,01,3,3,0,이영석,"(월)8,9(수)6",공대2-9101,대면
251,주간,,전체,,핵심3영역,핵심교양,,115609,키워드로보는일본사회와문화,01,3,3,0,채용예정,"(월)8,9(수)6",인문관-1339,대면
252,주간,,전체,,핵심3영역,핵심교양,,109570,평생학습전략,01,3,3,0,김혜경,"(월)8,9(수)6",인문관-1103,대면
253,주간,,전체,,핵심3영역,핵심교양,,109570,평생학습전략,02,3,3,0,김혜경,"(화)6,7(목)8",인문관-1105,대면
254,주간,,전체,,핵심3영역,핵심교양,,106937,회계의이해,01,3,3,0,고대영,"(월)8,9(수)6",원격강의,비대면
255,주간,,전체,,핵심4영역,핵심교양,,116578,4차산업혁명과메타버스의이해,01,3,3,0,오길용,"(수)4(금)3,4",인문관-1132,대면
256,주간,,전체,,핵심4영역,핵심교양,,115618,대학생을위한실용금융,01,3,3,0,이민구,"(화)1,2(목)3",인문관-1431,대면
257,주간,,전체,,핵심4영역,핵심교양,,116580,생물학자가알려주는기초생명과학,01,3,3,0,이효정,"(화)1,2(목)3",자연대4-4504,대면
258,주간,,전체,,핵심4영역,핵심교양,,112964,생활속의생명공학,01,3,3,0,이기영,"(화)1,2(목)3",해대2-702104,대면
259,주간,,2학년: 수산생명의학과,,핵심4영역,핵심교양,,112924,수산일반,01,3,3,0,채용예정,"(화)1,2(목)3",해대2-702103,대면
260,주간,,전체,,핵심4영역,핵심교양,,112924,수산일반,02,3,3,0,황보규,"(월)3,4(수)1",해대2-702102,대면
261,주간,,전체,,핵심4영역,핵심교양,,101729,수중생물의신비,01,3,3,0,허준욱,"(화)1,2(목)3",인문관-1132,대면
262,주간,,전체,,핵심4영역,핵심교양,,115148,신재생에너지와미래생활,01,3,3,0,이상일,"(화)1,2(목)3",해대2-702102,대면
263,주간,,전체,,핵심4영역,핵심교양,,115624,에너지산업의이해,01,3,3,0,이대용,"(화)1,2(목)3",공대2-9105,대면
264,주간,,전체,,핵심4영역,핵심교양,,112938,우주의이해,01,3,3,0,김상표,"(화)1,2(목)3",사회관-2129(합동강의실),대면
265,주간,,전체,,핵심4영역,핵심교양,,113134,"웰빙과웰다잉의공간,집",01,3,3,0,이민아,"(화)1,2(목)3",인문관-1121,대면
266,주간,,전체,,핵심4영역,핵심교양,,116579,인공지능과윤리,01,3,3,0,박혜영,"(수)4(금)3,4",인문관-1102,대면
267,주간,,전체,,핵심4영역,핵심교양,,115928,제품개발의이해,01,3,3,0,이대용,"(수)4(금)3,4",인문관-1121,대면
268,주간,,전체,,핵심4영역,핵심교양,,116581,중급파이썬,01,3,2,2,채용예정,"(화)3,4(목)1,2",아카데미홀-컴실,대면
269,주간,,전체,,핵심4영역,핵심교양,,111429,지구과학과환경변화,01,3,3,0,우익,"(화)1,2(목)3",인문관-1106,대면
270,주간,,전체,,핵심4영역,핵심교양,,115621,패션과4차산업혁명,01,3,3,0,정연희,"(화)1,2(목)3",자연대4-4101,대면
271,주간,,전체,,핵심4영역,핵심교양,,116587,포스트코로나시대의생명과학,01,3,3,0,김지윤,"(수)4(금)3,4",자연대4-4504,대면
272,주간,,전체,,핵심4영역,핵심교양,,115623,풍력산업의이해,01,3,3,0,이상일,"(화)6,7(목)8",해대2-702102,대면
273,주간,,전체,,핵심4영역,핵심교양,,112961,현대인의영양학,01,3,3,0,두미애,"(화)1,2(목)3",인문관-1120,대면
274,주간,,2학년: 신소재공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100296,공업수학,01,3,3,0,권성구,"(화)1,2(목)3",공대1-7418,대면
275,주간,,"2학년: 기관공학과, 조선공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100296,공업수학,02,3,3,0,정수미,"(화)1,2(목)3",인문관-1428,대면
276,주간,,2학년: 전기공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),01,3,3,0,김현섭,"(목)1,2; (화)3",공대3-13101; 공대3-13119,대면
277,주간,,2학년: 전자공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),02,3,3,0,김변곤,"(수)6,7(목)3",공대3-13324,대면
278,주간,,2학년: IT융합통신공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),03,3,3,0,김영완,"(월)3,4(목)8",공대3-13523,대면
279,주간,,2학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),04,3,3,0,이정환,"(화)2(목)3,4",공대2-9308,대면
280,주간,,2학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),05,3,3,0,윤준원,"(화)2(목)3,4",공대2-9309,대면
281,주간,,2학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100297,공업수학(1),06,3,3,0,정대이,"(화)2(목)3,4",공대2-9310,대면
282,주간,,2학년: 화학공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,100328,공학수학(1),01,3,3,0,황영보,"(수)7(목)2,3",공대2-9508,대면
283,주간,,2학년: 토목공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,116590,공학수학1,01,2,2,0,김형석,"(월)6,7",공대4-6410,대면
284,주간,,2학년: 해양건설공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,116590,공학수학1,02,2,2,0,이연규,"(월)3,4",해대1-701601,대면
285,주간,,"1학년: 건축공학부, 신소재공학과, 토목공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,01,3,3,0,정수미,"(화)3(목)1,2",해대2-702103,대면
286,주간,,"1학년: 건축공학부, 신소재공학과, 토목공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,02,3,3,0,임효진,"(화)3(목)1,2",해대2-702104,대면
287,주간,,"1학년: 건축공학부, 신소재공학과, 토목공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,03,3,3,0,하미숙,"(화)3(목)1,2",공대4-6410,대면
288,주간,,"1학년: 전기공학과, 전자공학과, 조선공학과, 화학공학과, 환경공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,04,3,3,0,하미숙,"(월)3,4(수)1",해대2-702103,대면
289,주간,,"1학년: 전기공학과, 전자공학과, 조선공학과, 화학공학과, 환경공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,05,3,3,0,김성주,"(월)3,4(수)1",자연대3-3401,대면
290,주간,,"1학년: 전기공학과, 전자공학과, 조선공학과, 화학공학과, 환경공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,06,3,3,0,이재호,"(월)3,4(수)1",공대3-13225,대면
291,주간,,"1학년: 전기공학과, 전자공학과, 조선공학과, 화학공학과, 환경공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,07,3,3,0,김은석,"(월)3,4(수)1",자연대3-3419,대면
292,주간,,"1학년: IT융합통신공학과, 기계공학부, 기관공학과, 해양건설공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,08,3,3,0,정수미,"(화)8(목)6,7",해대2-702103,대면
293,주간,,"1학년: IT융합통신공학과, 기계공학부, 기관공학과, 해양건설공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,09,3,3,0,임효진,"(화)8(목)6,7",해대2-702104,대면
294,주간,,"1학년: IT융합통신공학과, 기계공학부, 기관공학과, 해양건설공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,10,3,3,0,김영완,"(화)8(목)6,7",공대2-9105,대면
295,주간,,"1학년: IT융합통신공학과, 기계공학부, 기관공학과, 해양건설공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,109333,기초수학,11,3,3,0,최승경,"(화)8(목)6,7",자연대3-3419,대면
296,주간,,전체,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,106971,미분적분학,01,3,3,0,윤병인,"(화)1,2(목)3",자연대1-1401,대면
297,주간,,3학년: 전자공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,101748,수치해석,01,3,2,2,김변곤,"(목)1,2; (월)8,9",공대3-13226(PC실); 공대3-13324,대면
298,주간,,1학년: IT융합통신공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102512,일반물리학,01,3,3,0,이태균,"(수)4(금)3,4",공대2-9105,대면
299,주간,,1학년: 토목공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,01,3,3,0,김진영,"(월)3,4(수)1",인문관-1430,대면
300,주간,,1학년: 토목공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,02,3,3,0,김택성,"(월)3,4(수)1",인문관-1431,대면
301,주간,,1학년: 신소재공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,03,3,3,0,김상표,"(월)8,9(수)6",인문관-1330,대면
302,주간,,1학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,04,3,3,0,황인섭,"(월)1,2(수)3",인문관-1331,대면
303,주간,,1학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,05,3,3,0,김택성,"(월)1,2(수)3",인문관-1428,대면
304,주간,,"1학년: 조선공학과, 해양건설공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,06,3,3,0,채용예정,"(수)4(금)3,4",인문관-1330,대면
305,주간,,1학년: 건축공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,07,3,3,0,황인섭,"(월)3,4(수)1",인문관-1330,대면
306,주간,,1학년: 에너지신산업학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102515,일반물리학1,08,3,3,0,채용예정,"(화)8(목)6,7",인문관-1339,대면
307,주간,,전체,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,102516,일반물리학2,01,3,3,0,김진영,"(화)6,7(목)8",인문관-1331,대면
308,주간,,1학년: 토목공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,01,1,0,2,김진영,"(목)3,4",자연대2-2101,대면
309,주간,,1학년: 토목공학과,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,02,1,0,2,채용예정,"(목)6,7",자연대2-2101,대면
310,주간,,"1학년: 신소재공학과, 조선공학과",,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,03,1,0,2,김지완,"(월)6,7",자연대2-2101,대면
311,주간,,1학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,04,1,0,2,채용예정,"(월)3,4",자연대2-2101,대면
312,주간,,1학년: 기계공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,05,1,0,2,채용예정,"(목)1,2",자연대2-2101,대면
313,주간,,1학년: 건축공학부,,"핵심4-1영역
(이공계핵심기초)",핵심교양,,113418,일반물리학실험1,06,1,0,2,채용예정,"(화)6,7",자연대2-2101,대면
